geoname,state,county,place,tract,bg,geonum,b01003001,b01003_moe001
Geographic Area Name,State FIPS,County FIPS,Place FIPS,Tract FIPS,BG FIPS,Unique ID,Total,
"Block Group 2, Census Tract 1008, Oconto County, Wisconsin",55,83,,100800,2,1550831008002,776,93
"Block Group 3, Census Tract 1008, Oconto County, Wisconsin",55,83,,100800,3,1550831008003,777,105
"Block Group 1, Census Tract 1009, Oconto County, Wisconsin",55,83,,100900,1,1550831009001,1198,189
"Block Group 2, Census Tract 1009, Oconto County, Wisconsin",55,83,,100900,2,1550831009002,717,178
"Block Group 3, Census Tract 1009, Oconto County, Wisconsin",55,83,,100900,3,1550831009003,1081,198
"Block Group 1, Census Tract 1010, Oconto County, Wisconsin",55,83,,101000,1,1550831010001,1179,186
"Block Group 2, Census Tract 1010, Oconto County, Wisconsin",55,83,,101000,2,1550831010002,1360,202
"Block Group 3, Census Tract 1010, Oconto County, Wisconsin",55,83,,101000,3,1550831010003,1274,228
"Block Group 1, Census Tract 1011, Oconto County, Wisconsin",55,83,,101100,1,1550831011001,1070,143
"Block Group 2, Census Tract 1011, Oconto County, Wisconsin",55,83,,101100,2,1550831011002,2095,165
"Block Group 3, Census Tract 1011, Oconto County, Wisconsin",55,83,,101100,3,1550831011003,1657,149
"Block Group 1, Census Tract 1012, Oconto County, Wisconsin",55,83,,101200,1,1550831012001,1302,188
"Block Group 2, Census Tract 1012, Oconto County, Wisconsin",55,83,,101200,2,1550831012002,1171,182
"Block Group 3, Census Tract 1012, Oconto County, Wisconsin",55,83,,101200,3,1550831012003,1534,191
"Block Group 1, Census Tract 1013, Oconto County, Wisconsin",55,83,,101300,1,1550831013001,2242,292
"Block Group 2, Census Tract 1013, Oconto County, Wisconsin",55,83,,101300,2,1550831013002,4338,307
"Block Group 3, Census Tract 1013, Oconto County, Wisconsin",55,83,,101300,3,1550831013003,2233,297
"Block Group 0, Census Tract 9900, Oconto County, Wisconsin",55,83,,990000,0,1550839900000,0,9
"Block Group 1, Census Tract 9701.01, Oneida County, Wisconsin",55,85,,970101,1,1550859701011,455,158
"Block Group 2, Census Tract 9701.01, Oneida County, Wisconsin",55,85,,970101,2,1550859701012,463,132
"Block Group 3, Census Tract 9701.01, Oneida County, Wisconsin",55,85,,970101,3,1550859701013,637,119
"Block Group 1, Census Tract 9701.02, Oneida County, Wisconsin",55,85,,970102,1,1550859701021,1389,199
"Block Group 2, Census Tract 9701.02, Oneida County, Wisconsin",55,85,,970102,2,1550859701022,1102,136
"Block Group 3, Census Tract 9701.02, Oneida County, Wisconsin",55,85,,970102,3,1550859701023,1120,145
"Block Group 1, Census Tract 9704, Oneida County, Wisconsin",55,85,,970400,1,1550859704001,1216,302
"Block Group 2, Census Tract 9704, Oneida County, Wisconsin",55,85,,970400,2,1550859704002,1051,286
"Block Group 3, Census Tract 9704, Oneida County, Wisconsin",55,85,,970400,3,1550859704003,790,191
"Block Group 1, Census Tract 9705, Oneida County, Wisconsin",55,85,,970500,1,1550859705001,1768,205
"Block Group 1, Census Tract 9706.01, Oneida County, Wisconsin",55,85,,970601,1,1550859706011,1475,273
"Block Group 2, Census Tract 9706.01, Oneida County, Wisconsin",55,85,,970601,2,1550859706012,497,187
"Block Group 1, Census Tract 9706.02, Oneida County, Wisconsin",55,85,,970602,1,1550859706021,1783,202
"Block Group 2, Census Tract 9706.02, Oneida County, Wisconsin",55,85,,970602,2,1550859706022,1108,302
"Block Group 3, Census Tract 9706.02, Oneida County, Wisconsin",55,85,,970602,3,1550859706023,625,166
"Block Group 1, Census Tract 9708, Oneida County, Wisconsin",55,85,,970800,1,1550859708001,1034,136
"Block Group 2, Census Tract 9708, Oneida County, Wisconsin",55,85,,970800,2,1550859708002,689,163
"Block Group 3, Census Tract 9708, Oneida County, Wisconsin",55,85,,970800,3,1550859708003,397,99
"Block Group 1, Census Tract 9709, Oneida County, Wisconsin",55,85,,970900,1,1550859709001,1220,130
"Block Group 2, Census Tract 9709, Oneida County, Wisconsin",55,85,,970900,2,1550859709002,579,80
"Block Group 3, Census Tract 9709, Oneida County, Wisconsin",55,85,,970900,3,1550859709003,545,116
"Block Group 1, Census Tract 9710.01, Oneida County, Wisconsin",55,85,,971001,1,1550859710011,340,67
"Block Group 2, Census Tract 9710.01, Oneida County, Wisconsin",55,85,,971001,2,1550859710012,912,121
"Block Group 1, Census Tract 9710.02, Oneida County, Wisconsin",55,85,,971002,1,1550859710021,1450,244
"Block Group 2, Census Tract 9710.02, Oneida County, Wisconsin",55,85,,971002,2,1550859710022,551,165
"Block Group 3, Census Tract 9710.02, Oneida County, Wisconsin",55,85,,971002,3,1550859710023,496,164
"Block Group 1, Census Tract 9711, Oneida County, Wisconsin",55,85,,971100,1,1550859711001,1181,115
"Block Group 2, Census Tract 9711, Oneida County, Wisconsin",55,85,,971100,2,1550859711002,896,125
"Block Group 1, Census Tract 9713, Oneida County, Wisconsin",55,85,,971300,1,1550859713001,1185,170
"Block Group 2, Census Tract 9713, Oneida County, Wisconsin",55,85,,971300,2,1550859713002,696,171
"Block Group 1, Census Tract 9714, Oneida County, Wisconsin",55,85,,971400,1,1550859714001,1362,231
"Block Group 2, Census Tract 9714, Oneida County, Wisconsin",55,85,,971400,2,1550859714002,952,276
"Block Group 3, Census Tract 9714, Oneida County, Wisconsin",55,85,,971400,3,1550859714003,761,228
"Block Group 4, Census Tract 9714, Oneida County, Wisconsin",55,85,,971400,4,1550859714004,522,125
"Block Group 1, Census Tract 9715, Oneida County, Wisconsin",55,85,,971500,1,1550859715001,1585,294
"Block Group 2, Census Tract 9715, Oneida County, Wisconsin",55,85,,971500,2,1550859715002,849,266
"Block Group 3, Census Tract 9715, Oneida County, Wisconsin",55,85,,971500,3,1550859715003,1518,286
"Block Group 4, Census Tract 9715, Oneida County, Wisconsin",55,85,,971500,4,1550859715004,669,286
"Block Group 1, Census Tract 101, Outagamie County, Wisconsin",55,87,,10100,1,1550870101001,1293,325
"Block Group 2, Census Tract 101, Outagamie County, Wisconsin",55,87,,10100,2,1550870101002,1460,227
"Block Group 1, Census Tract 102, Outagamie County, Wisconsin",55,87,,10200,1,1550870102001,661,181
"Block Group 2, Census Tract 102, Outagamie County, Wisconsin",55,87,,10200,2,1550870102002,764,205
"Block Group 3, Census Tract 102, Outagamie County, Wisconsin",55,87,,10200,3,1550870102003,915,190
"Block Group 4, Census Tract 102, Outagamie County, Wisconsin",55,87,,10200,4,1550870102004,582,142
"Block Group 5, Census Tract 102, Outagamie County, Wisconsin",55,87,,10200,5,1550870102005,1123,269
"Block Group 1, Census Tract 103, Outagamie County, Wisconsin",55,87,,10300,1,1550870103001,366,115
"Block Group 2, Census Tract 103, Outagamie County, Wisconsin",55,87,,10300,2,1550870103002,777,146
"Block Group 3, Census Tract 103, Outagamie County, Wisconsin",55,87,,10300,3,1550870103003,1026,231
"Block Group 1, Census Tract 105, Outagamie County, Wisconsin",55,87,,10500,1,1550870105001,958,198
"Block Group 2, Census Tract 105, Outagamie County, Wisconsin",55,87,,10500,2,1550870105002,729,169
"Block Group 3, Census Tract 105, Outagamie County, Wisconsin",55,87,,10500,3,1550870105003,839,158
"Block Group 4, Census Tract 105, Outagamie County, Wisconsin",55,87,,10500,4,1550870105004,1769,269
"Block Group 1, Census Tract 106.01, Outagamie County, Wisconsin",55,87,,10601,1,1550870106011,1296,268
"Block Group 2, Census Tract 106.01, Outagamie County, Wisconsin",55,87,,10601,2,1550870106012,1400,283
"Block Group 3, Census Tract 106.01, Outagamie County, Wisconsin",55,87,,10601,3,1550870106013,1205,227
"Block Group 1, Census Tract 106.02, Outagamie County, Wisconsin",55,87,,10602,1,1550870106021,1117,266
"Block Group 2, Census Tract 106.02, Outagamie County, Wisconsin",55,87,,10602,2,1550870106022,1557,311
"Block Group 3, Census Tract 106.02, Outagamie County, Wisconsin",55,87,,10602,3,1550870106023,1472,258
"Block Group 1, Census Tract 107, Outagamie County, Wisconsin",55,87,,10700,1,1550870107001,953,335
"Block Group 2, Census Tract 107, Outagamie County, Wisconsin",55,87,,10700,2,1550870107002,924,210
"Block Group 3, Census Tract 107, Outagamie County, Wisconsin",55,87,,10700,3,1550870107003,1592,290
"Block Group 4, Census Tract 107, Outagamie County, Wisconsin",55,87,,10700,4,1550870107004,912,205
"Block Group 1, Census Tract 108, Outagamie County, Wisconsin",55,87,,10800,1,1550870108001,888,160
"Block Group 2, Census Tract 108, Outagamie County, Wisconsin",55,87,,10800,2,1550870108002,723,165
"Block Group 1, Census Tract 109, Outagamie County, Wisconsin",55,87,,10900,1,1550870109001,1019,158
"Block Group 2, Census Tract 109, Outagamie County, Wisconsin",55,87,,10900,2,1550870109002,1050,211
"Block Group 1, Census Tract 110, Outagamie County, Wisconsin",55,87,,11000,1,1550870110001,616,219
"Block Group 2, Census Tract 110, Outagamie County, Wisconsin",55,87,,11000,2,1550870110002,891,295
"Block Group 3, Census Tract 110, Outagamie County, Wisconsin",55,87,,11000,3,1550870110003,1238,299
"Block Group 4, Census Tract 110, Outagamie County, Wisconsin",55,87,,11000,4,1550870110004,1165,404
"Block Group 5, Census Tract 110, Outagamie County, Wisconsin",55,87,,11000,5,1550870110005,686,321
"Block Group 6, Census Tract 110, Outagamie County, Wisconsin",55,87,,11000,6,1550870110006,1015,362
"Block Group 1, Census Tract 111.01, Outagamie County, Wisconsin",55,87,,11101,1,1550870111011,1069,206
"Block Group 2, Census Tract 111.01, Outagamie County, Wisconsin",55,87,,11101,2,1550870111012,727,283
"Block Group 3, Census Tract 111.01, Outagamie County, Wisconsin",55,87,,11101,3,1550870111013,1257,347
"Block Group 4, Census Tract 111.01, Outagamie County, Wisconsin",55,87,,11101,4,1550870111014,2086,312
"Block Group 1, Census Tract 111.02, Outagamie County, Wisconsin",55,87,,11102,1,1550870111021,2003,434
"Block Group 2, Census Tract 111.02, Outagamie County, Wisconsin",55,87,,11102,2,1550870111022,2477,513
"Block Group 3, Census Tract 111.02, Outagamie County, Wisconsin",55,87,,11102,3,1550870111023,2165,402
"Block Group 4, Census Tract 111.02, Outagamie County, Wisconsin",55,87,,11102,4,1550870111024,861,336
"Block Group 1, Census Tract 112, Outagamie County, Wisconsin",55,87,,11200,1,1550870112001,1001,259
"Block Group 2, Census Tract 112, Outagamie County, Wisconsin",55,87,,11200,2,1550870112002,973,206
"Block Group 3, Census Tract 112, Outagamie County, Wisconsin",55,87,,11200,3,1550870112003,891,217
"Block Group 1, Census Tract 113, Outagamie County, Wisconsin",55,87,,11300,1,1550870113001,647,136
"Block Group 2, Census Tract 113, Outagamie County, Wisconsin",55,87,,11300,2,1550870113002,1030,232
"Block Group 3, Census Tract 113, Outagamie County, Wisconsin",55,87,,11300,3,1550870113003,686,126
"Block Group 4, Census Tract 113, Outagamie County, Wisconsin",55,87,,11300,4,1550870113004,568,154
"Block Group 1, Census Tract 114, Outagamie County, Wisconsin",55,87,,11400,1,1550870114001,975,310
"Block Group 2, Census Tract 114, Outagamie County, Wisconsin",55,87,,11400,2,1550870114002,1907,306
"Block Group 3, Census Tract 114, Outagamie County, Wisconsin",55,87,,11400,3,1550870114003,1195,309
"Block Group 4, Census Tract 114, Outagamie County, Wisconsin",55,87,,11400,4,1550870114004,991,279
"Block Group 1, Census Tract 115.01, Outagamie County, Wisconsin",55,87,,11501,1,1550870115011,634,163
"Block Group 2, Census Tract 115.01, Outagamie County, Wisconsin",55,87,,11501,2,1550870115012,651,172
"Block Group 3, Census Tract 115.01, Outagamie County, Wisconsin",55,87,,11501,3,1550870115013,1154,185
"Block Group 4, Census Tract 115.01, Outagamie County, Wisconsin",55,87,,11501,4,1550870115014,969,198
"Block Group 1, Census Tract 115.02, Outagamie County, Wisconsin",55,87,,11502,1,1550870115021,889,191
"Block Group 2, Census Tract 115.02, Outagamie County, Wisconsin",55,87,,11502,2,1550870115022,948,224
"Block Group 3, Census Tract 115.02, Outagamie County, Wisconsin",55,87,,11502,3,1550870115023,1607,243
"Block Group 4, Census Tract 115.02, Outagamie County, Wisconsin",55,87,,11502,4,1550870115024,888,353
"Block Group 1, Census Tract 116, Outagamie County, Wisconsin",55,87,,11600,1,1550870116001,690,153
"Block Group 2, Census Tract 116, Outagamie County, Wisconsin",55,87,,11600,2,1550870116002,805,181
"Block Group 3, Census Tract 116, Outagamie County, Wisconsin",55,87,,11600,3,1550870116003,1608,253
"Block Group 4, Census Tract 116, Outagamie County, Wisconsin",55,87,,11600,4,1550870116004,2423,351
"Block Group 5, Census Tract 116, Outagamie County, Wisconsin",55,87,,11600,5,1550870116005,1314,247
"Block Group 1, Census Tract 117, Outagamie County, Wisconsin",55,87,,11700,1,1550870117001,1090,291
"Block Group 2, Census Tract 117, Outagamie County, Wisconsin",55,87,,11700,2,1550870117002,822,207
"Block Group 3, Census Tract 117, Outagamie County, Wisconsin",55,87,,11700,3,1550870117003,926,187
"Block Group 1, Census Tract 118, Outagamie County, Wisconsin",55,87,,11800,1,1550870118001,840,162
"Block Group 2, Census Tract 118, Outagamie County, Wisconsin",55,87,,11800,2,1550870118002,750,146
"Block Group 1, Census Tract 119, Outagamie County, Wisconsin",55,87,,11900,1,1550870119001,1582,282
"Block Group 2, Census Tract 119, Outagamie County, Wisconsin",55,87,,11900,2,1550870119002,2753,408
"Block Group 3, Census Tract 119, Outagamie County, Wisconsin",55,87,,11900,3,1550870119003,1580,329
"Block Group 4, Census Tract 119, Outagamie County, Wisconsin",55,87,,11900,4,1550870119004,1296,352
"Block Group 5, Census Tract 119, Outagamie County, Wisconsin",55,87,,11900,5,1550870119005,907,230
"Block Group 1, Census Tract 120, Outagamie County, Wisconsin",55,87,,12000,1,1550870120001,2030,202
"Block Group 2, Census Tract 120, Outagamie County, Wisconsin",55,87,,12000,2,1550870120002,2035,266
"Block Group 3, Census Tract 120, Outagamie County, Wisconsin",55,87,,12000,3,1550870120003,1039,204
"Block Group 4, Census Tract 120, Outagamie County, Wisconsin",55,87,,12000,4,1550870120004,1292,225
"Block Group 1, Census Tract 121, Outagamie County, Wisconsin",55,87,,12100,1,1550870121001,1085,188
"Block Group 2, Census Tract 121, Outagamie County, Wisconsin",55,87,,12100,2,1550870121002,1021,325
"Block Group 3, Census Tract 121, Outagamie County, Wisconsin",55,87,,12100,3,1550870121003,1979,357
"Block Group 4, Census Tract 121, Outagamie County, Wisconsin",55,87,,12100,4,1550870121004,2058,281
"Block Group 5, Census Tract 121, Outagamie County, Wisconsin",55,87,,12100,5,1550870121005,1409,282
"Block Group 1, Census Tract 122, Outagamie County, Wisconsin",55,87,,12200,1,1550870122001,1170,248
"Block Group 2, Census Tract 122, Outagamie County, Wisconsin",55,87,,12200,2,1550870122002,831,141
"Block Group 1, Census Tract 123, Outagamie County, Wisconsin",55,87,,12300,1,1550870123001,751,135
"Block Group 2, Census Tract 123, Outagamie County, Wisconsin",55,87,,12300,2,1550870123002,752,156
"Block Group 1, Census Tract 124, Outagamie County, Wisconsin",55,87,,12400,1,1550870124001,1586,224
"Block Group 2, Census Tract 124, Outagamie County, Wisconsin",55,87,,12400,2,1550870124002,1190,192
"Block Group 1, Census Tract 125.03, Outagamie County, Wisconsin",55,87,,12503,1,1550870125031,1547,246
"Block Group 2, Census Tract 125.03, Outagamie County, Wisconsin",55,87,,12503,2,1550870125032,2139,258
"Block Group 1, Census Tract 125.04, Outagamie County, Wisconsin",55,87,,12504,1,1550870125041,1173,202
"Block Group 2, Census Tract 125.04, Outagamie County, Wisconsin",55,87,,12504,2,1550870125042,2019,287
"Block Group 1, Census Tract 125.05, Outagamie County, Wisconsin",55,87,,12505,1,1550870125051,3516,242
"Block Group 1, Census Tract 125.06, Outagamie County, Wisconsin",55,87,,12506,1,1550870125061,2250,320
"Block Group 2, Census Tract 125.06, Outagamie County, Wisconsin",55,87,,12506,2,1550870125062,1944,329
"Block Group 1, Census Tract 126.01, Outagamie County, Wisconsin",55,87,,12601,1,1550870126011,1816,355
"Block Group 2, Census Tract 126.01, Outagamie County, Wisconsin",55,87,,12601,2,1550870126012,2731,484
"Block Group 3, Census Tract 126.01, Outagamie County, Wisconsin",55,87,,12601,3,1550870126013,1032,361
"Block Group 4, Census Tract 126.01, Outagamie County, Wisconsin",55,87,,12601,4,1550870126014,3275,463
"Block Group 1, Census Tract 126.02, Outagamie County, Wisconsin",55,87,,12602,1,1550870126021,925,167
"Block Group 2, Census Tract 126.02, Outagamie County, Wisconsin",55,87,,12602,2,1550870126022,1070,257
"Block Group 3, Census Tract 126.02, Outagamie County, Wisconsin",55,87,,12602,3,1550870126023,2462,84
"Block Group 1, Census Tract 127, Outagamie County, Wisconsin",55,87,,12700,1,1550870127001,1393,187
"Block Group 2, Census Tract 127, Outagamie County, Wisconsin",55,87,,12700,2,1550870127002,1703,133
"Block Group 3, Census Tract 127, Outagamie County, Wisconsin",55,87,,12700,3,1550870127003,1732,159
"Block Group 4, Census Tract 127, Outagamie County, Wisconsin",55,87,,12700,4,1550870127004,1436,228
"Block Group 1, Census Tract 128, Outagamie County, Wisconsin",55,87,,12800,1,1550870128001,1267,143
"Block Group 2, Census Tract 128, Outagamie County, Wisconsin",55,87,,12800,2,1550870128002,1555,199
"Block Group 3, Census Tract 128, Outagamie County, Wisconsin",55,87,,12800,3,1550870128003,1212,140
"Block Group 4, Census Tract 128, Outagamie County, Wisconsin",55,87,,12800,4,1550870128004,1087,133
"Block Group 5, Census Tract 128, Outagamie County, Wisconsin",55,87,,12800,5,1550870128005,2121,111
"Block Group 1, Census Tract 129.01, Outagamie County, Wisconsin",55,87,,12901,1,1550870129011,1570,227
"Block Group 2, Census Tract 129.01, Outagamie County, Wisconsin",55,87,,12901,2,1550870129012,2697,298
"Block Group 3, Census Tract 129.01, Outagamie County, Wisconsin",55,87,,12901,3,1550870129013,1781,319
